PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
CHEBI:3723	chemical-affects	HRH1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_5aadb4d480e0bb7d86adaf9aaa87d767;http://pathwaycommons.org/pc12/Control_18144b9a6a5304989ab9aec8aeb9f673
CHEBI:3723	chemical-affects	SLC6A4	DrugBank			http://pathwaycommons.org/pc12/Control_c92f5951eb53ba378ea01c3d2c85d1ce;http://pathwaycommons.org/pc12/BiochemicalReaction_0f03bea9dbcbf7bdfe7d9e2bdc236a71
CHEBI:3732	chemical-affects	KCNH2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_2eb5030a735746510093134c2c1d3619;http://pathwaycommons.org/pc12/Control_2480e6636034440d01da36aa02348039
CHEBI:3732	chemical-affects	SLCO1B1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_55e04c1df4017ea498c98cc8816cbb82;http://pathwaycommons.org/pc12/Control_2fb1f04d92cbf65043c424caf2918efb
CHEBI:3732	chemical-affects	SLCO1B3	DrugBank			http://pathwaycommons.org/pc12/Control_67ea24f969a7be09e80854a60c10d989;http://pathwaycommons.org/pc12/BiochemicalReaction_9206db99e39dd0b7d231758c7a7e0a74
CHEBI:3738	chemical-affects	HRH1	DrugBank			http://pathwaycommons.org/pc12/Control_26ffac33dd99abe92a99d9069256c0b9;http://pathwaycommons.org/pc12/BiochemicalReaction_5aadb4d480e0bb7d86adaf9aaa87d767
CHEBI:37397	chemical-affects	BDNF	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f6d97b6f09a784666011300c87e48b9a;http://pathwaycommons.org/pc12/Control_498f9bc1669a3564082c1f4e1c1e59bd
CHEBI:37397	chemical-affects	CCL2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_2bf98001404c26dd90ad4aed66f0c4e0;http://pathwaycommons.org/pc12/Control_7ec79792982ae170b212ef2bebd7203a
CHEBI:37397	chemical-affects	GDNF	DrugBank			http://pathwaycommons.org/pc12/Control_a407f0db4985cb3d623c524a4d1eed55;http://pathwaycommons.org/pc12/BiochemicalReaction_4f41637b4e39d5e6dfdb15c82dec0d81
CHEBI:37397	chemical-affects	VEGFA	DrugBank			http://pathwaycommons.org/pc12/Control_c275edc1a02799482fe122fd3b9f5dee;http://pathwaycommons.org/pc12/BiochemicalReaction_56c2b697422dde0a0220b8b37d842edb
CHEBI:3743	chemical-affects	CHRM1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1e9afa8b3da362d4ee72346b625bb09c;http://pathwaycommons.org/pc12/Control_acaeb099ccaa7c34f3c8425c0dcca595
CHEBI:37495	chemical-affects	CSNK2A1	DrugBank			http://pathwaycommons.org/pc12/Control_91a7a05f88cdc719eab55e67b942058e;http://pathwaycommons.org/pc12/BiochemicalReaction_a024279e5a0d0cb6de52a3a962bc56c6
CHEBI:3749	chemical-affects	ABCB11	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_0c2fa3c0756b1d7c7662f35cdfccf804;http://pathwaycommons.org/pc12/Control_09301d9efa40a623840912775d460fe7
CHEBI:3750	chemical-affects	PPARA	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_b9c347c36b224da1d75c6af461c422df;http://pathwaycommons.org/pc12/Control_84a91a99e6c2151c85111dc70592bcf7
CHEBI:37510	chemical-affects	KRT12	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_34929f9cf2392720bd23079ab0835e37;http://pathwaycommons.org/pc12/Control_38d98c976199bd5dafbec8c6a72ce2e4
CHEBI:37510	chemical-affects	KRT2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_e963f40e466a7ad218a962b906106ba3;http://pathwaycommons.org/pc12/Control_9d9cc5e431881cb63333f2fc0069db41
CHEBI:37510	chemical-affects	MAPK8IP1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_c779e8b242e9f71272bb1d0a3a2de727;http://pathwaycommons.org/pc12/Control_a9fcd3b731c8330f50a3af123dba4363
CHEBI:3752	chemical-affects	ESR1	DrugBank			http://pathwaycommons.org/pc12/Control_deea72ad08d99fb2e889e53ae91980d2;http://pathwaycommons.org/pc12/BiochemicalReaction_bfbd6b6d49648e087c5dbc5ce6cbccfb
CHEBI:3752	chemical-affects	SHBG	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_52ed69e8611e4b6372152951c56c42cb;http://pathwaycommons.org/pc12/Control_3f93314f21c623b2445cb003e4303b4b
CHEBI:37537	chemical-affects	FGA	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_8e8dad4c5a5406601127be229009923b;http://pathwaycommons.org/pc12/Control_03bdfcfc450b45441f0fb5ce650064d7
CHEBI:37537	chemical-affects	PLAUR	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_9c123be541efa1052764bbdff69e9c9a;http://pathwaycommons.org/pc12/Control_e0a3c8c58434057de0015e2af6621f12
CHEBI:37537	chemical-affects	PLG	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_0592047ae075da59184fc1566b92c597;http://pathwaycommons.org/pc12/Control_b6159d97167a6e8c24a16ce1435818fc
CHEBI:37537	chemical-affects	SERPINE1	DrugBank			http://pathwaycommons.org/pc12/Control_6316fc321820d2ff049212ec37e6af54;http://pathwaycommons.org/pc12/BiochemicalReaction_555adbe11a6123bceded5ed477456aa4
CHEBI:37548	chemical-affects	SRC	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_87961626a5dd98132ed5324f6bc9bfe6;http://pathwaycommons.org/pc12/Control_fd3f09b707d828d0e0ef649390786aba
CHEBI:3756	chemical-affects	GABRA1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_cc5fb3cece1eca328a3f78a44674ff57;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	GABRA2	DrugBank			http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4;http://pathwaycommons.org/pc12/BiochemicalReaction_8c3dee531566adcc99d101b40d9bccbc
CHEBI:3756	chemical-affects	GABRA3	DrugBank			http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4;http://pathwaycommons.org/pc12/BiochemicalReaction_f384210e4b3c5c98103b553194f34f4d
CHEBI:3756	chemical-affects	GABRA4	DrugBank			http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4;http://pathwaycommons.org/pc12/BiochemicalReaction_3b19b30395f33c22f6cb61aa1667731d
CHEBI:3756	chemical-affects	GABRA5	DrugBank			http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4;http://pathwaycommons.org/pc12/BiochemicalReaction_8b33ee3fbd6f71687d112154d4d23178
CHEBI:3756	chemical-affects	GABRA6	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_d2b2ac86468309cc2fa18e4ae3784795;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	GABRB1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_bb656dc94f11f1231afd4691f9041a82;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	GABRB2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_365c1e395948c9cbeb7e95f599309253;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	GABRB3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_9108d8c38d8a7a4b2e4ca89ae2aa2916;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	GABRD	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_bf727c6cd71049e0d6ec16b9d69d62c8;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	GABRE	DrugBank			http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4;http://pathwaycommons.org/pc12/BiochemicalReaction_e7e5ed6267118d1565105264b857c207
CHEBI:3756	chemical-affects	GABRG1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_a1050e766125d97192d942b5f84aaed5;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	GABRG2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_6ef3e19427ed0f378376a1cc50fab013;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	GABRG3	DrugBank			http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4;http://pathwaycommons.org/pc12/BiochemicalReaction_71727cedb1e5e9dfbeac0f70fd74ee20
CHEBI:3756	chemical-affects	GABRP	DrugBank			http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4;http://pathwaycommons.org/pc12/BiochemicalReaction_ff8e43cca561e1e852d5bc7da26e1d84
CHEBI:3756	chemical-affects	GABRQ	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_de1b3f44211a6e89f878e9aa37b45cd6;http://pathwaycommons.org/pc12/Control_2e9f156b5ab1253cc3d18a92f7ef5ae4
CHEBI:3756	chemical-affects	NR1I2	DrugBank			http://pathwaycommons.org/pc12/Control_6d335d921ef65b4d56cbe4e7fe7ed687;http://pathwaycommons.org/pc12/BiochemicalReaction_d1db7e4fa383123b9b46bdbf8001e906
CHEBI:3756	chemical-affects	TSPO	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_dd278a6abe872c9f034ecd61e125125b;http://pathwaycommons.org/pc12/Control_b0edc89bf9777ee99a20061029127b4c
CHEBI:3761	chemical-affects	GABRA1	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_cc5fb3cece1eca328a3f78a44674ff57
CHEBI:3761	chemical-affects	GABRA2	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_8c3dee531566adcc99d101b40d9bccbc
CHEBI:3761	chemical-affects	GABRA3	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_f384210e4b3c5c98103b553194f34f4d
CHEBI:3761	chemical-affects	GABRA4	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_3b19b30395f33c22f6cb61aa1667731d
CHEBI:3761	chemical-affects	GABRA5	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_8b33ee3fbd6f71687d112154d4d23178
CHEBI:3761	chemical-affects	GABRA6	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_d2b2ac86468309cc2fa18e4ae3784795
CHEBI:3761	chemical-affects	GABRB1	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_bb656dc94f11f1231afd4691f9041a82
CHEBI:3761	chemical-affects	GABRB2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_365c1e395948c9cbeb7e95f599309253;http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3
CHEBI:3761	chemical-affects	GABRB3	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_9108d8c38d8a7a4b2e4ca89ae2aa2916
CHEBI:3761	chemical-affects	GABRD	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_bf727c6cd71049e0d6ec16b9d69d62c8;http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3
CHEBI:3761	chemical-affects	GABRE	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_e7e5ed6267118d1565105264b857c207
CHEBI:3761	chemical-affects	GABRG1	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_a1050e766125d97192d942b5f84aaed5
CHEBI:3761	chemical-affects	GABRG2	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_6ef3e19427ed0f378376a1cc50fab013
CHEBI:3761	chemical-affects	GABRG3	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_71727cedb1e5e9dfbeac0f70fd74ee20
CHEBI:3761	chemical-affects	GABRP	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_ff8e43cca561e1e852d5bc7da26e1d84
CHEBI:3761	chemical-affects	GABRQ	DrugBank			http://pathwaycommons.org/pc12/Control_2baf594ec8f4f5644dbe3177055d86f3;http://pathwaycommons.org/pc12/BiochemicalReaction_de1b3f44211a6e89f878e9aa37b45cd6
CHEBI:3761	chemical-affects	TSPO	DrugBank			http://pathwaycommons.org/pc12/Control_1f2117e8249c7faf279933c1ecbaf5fa;http://pathwaycommons.org/pc12/BiochemicalReaction_dd278a6abe872c9f034ecd61e125125b
CHEBI:3763	chemical-affects	MAOA	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_a16f787eec173614e01f8e826dc31053;http://pathwaycommons.org/pc12/Control_59b2ed852b86e759c9bbf3cbe9cd4105
CHEBI:3764	chemical-affects	HCAR2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_7ad901c5f526b2498f37d216026f51a2;http://pathwaycommons.org/pc12/Control_68fb6313da6b6fe239503661ef12ad08
CHEBI:3764	chemical-affects	KCNN4	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_c8204cddb68fbfede171f7ce598bb55c;http://pathwaycommons.org/pc12/Control_8b23e29a0274bd92e5a287fbd77d49bb
CHEBI:3764	chemical-affects	NR1I2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_d1db7e4fa383123b9b46bdbf8001e906;http://pathwaycommons.org/pc12/Control_381e55026b9c7a9829a9dffde43eb91e
CHEBI:3766	chemical-affects	ADRA1A	DrugBank			http://pathwaycommons.org/pc12/Control_66837167463d24dbeeb8cc1ad0cc2d14;http://pathwaycommons.org/pc12/BiochemicalReaction_96c637bcd965c61e3e6e1514323f80e0
CHEBI:3766	chemical-affects	ADRA1B	DrugBank			http://pathwaycommons.org/pc12/Control_cb966cded492cd773827ff91476c8583;http://pathwaycommons.org/pc12/BiochemicalReaction_b82e92a2961ef84f9eeaf5db76bee9ea
CHEBI:3766	chemical-affects	ADRA2A	DrugBank			http://pathwaycommons.org/pc12/Control_288a5d425d9d048b813f779f7d782dcd;http://pathwaycommons.org/pc12/BiochemicalReaction_2612a1ef41ae12d1e9aa263254b2de30
CHEBI:3766	chemical-affects	ADRA2B	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_850ce157f78c91b70416ca9c69c06923;http://pathwaycommons.org/pc12/Control_21f87c99c51e994d0c223a3efc20f5af
CHEBI:3766	chemical-affects	ADRA2C	DrugBank			http://pathwaycommons.org/pc12/Control_ba373425c956deeb518dc5b20224fe3f;http://pathwaycommons.org/pc12/BiochemicalReaction_ed9c053bea47bb85f3c7b0a79b32edcf
CHEBI:3766	chemical-affects	CALY	DrugBank			http://pathwaycommons.org/pc12/Control_a7c3b402aadc82cea3ab384ec34181c2;http://pathwaycommons.org/pc12/BiochemicalReaction_1319f7ce592a8b6addb2f637c2a89bca
CHEBI:3766	chemical-affects	CHRM1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1e9afa8b3da362d4ee72346b625bb09c;http://pathwaycommons.org/pc12/Control_6cc9ab7d5431831f397f11bfe4e5c90f
CHEBI:3766	chemical-affects	CHRM2	DrugBank			http://pathwaycommons.org/pc12/Control_af0fd5f6ed1f41463f80a6456bd6a07f;http://pathwaycommons.org/pc12/BiochemicalReaction_cd2963841da42bba7e642ba3db0d18e4
CHEBI:3766	chemical-affects	CHRM3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f0970a9df21d4ec4c1e1df2dcb43c7b0;http://pathwaycommons.org/pc12/Control_4bf941db90408a28d27004b33b226c25
CHEBI:3766	chemical-affects	CHRM4	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_5f399a8fdb25b0223ef06b9b3593388f;http://pathwaycommons.org/pc12/Control_e9eca374511171377f167d898b699658
CHEBI:3766	chemical-affects	CHRM5	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_3cb15115c31bd6b63a1fc435267a23dd;http://pathwaycommons.org/pc12/Control_04138c35998c020de4af9183593b0834
CHEBI:3766	chemical-affects	DRD1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_6d01b124e008b1a8ac02d35c2f5e6ec5;http://pathwaycommons.org/pc12/Control_08b19e17b78865ef6b0ed6d61bf10f06
CHEBI:3766	chemical-affects	DRD2	DrugBank			http://pathwaycommons.org/pc12/Control_ec5f26edef8c87f1b3ae08dd6622af9a;http://pathwaycommons.org/pc12/BiochemicalReaction_e65328da4dffc9de1d649dbbd608a17e
CHEBI:3766	chemical-affects	DRD3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_ca1c00cf8609f519a9215695acb9d0a3;http://pathwaycommons.org/pc12/Control_bd1fce4cfaf67decd37c78f8ae50ce71
CHEBI:3766	chemical-affects	DRD4	DrugBank			http://pathwaycommons.org/pc12/Control_eacf9373f067366d7f1066001d47e7b8;http://pathwaycommons.org/pc12/BiochemicalReaction_40856bd5f530877bd325f0b93e74a4a2
CHEBI:3766	chemical-affects	GSTP1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1037906bb90f085f792804ae07aa1740;http://pathwaycommons.org/pc12/Control_b216be7e6ebd31a2887aad36ae42d418
CHEBI:3766	chemical-affects	HRH1	DrugBank			http://pathwaycommons.org/pc12/Control_5c313aba669c389d416a47b02530b7fa;http://pathwaycommons.org/pc12/BiochemicalReaction_5aadb4d480e0bb7d86adaf9aaa87d767
CHEBI:3766	chemical-affects	HRH4	DrugBank			http://pathwaycommons.org/pc12/Control_f3f37839b7bf8b1e2979edcf99174d53;http://pathwaycommons.org/pc12/BiochemicalReaction_dbbe2b71770444171cd143ff099f270c
CHEBI:3766	chemical-affects	HTR1A	DrugBank			http://pathwaycommons.org/pc12/Control_82b4af0eeeb17cf8e99e4d6335d10474;http://pathwaycommons.org/pc12/BiochemicalReaction_aaff4956f1c1dae370d145a7d433e1f9
CHEBI:3766	chemical-affects	HTR1B	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_7c93105cd0b32f5d672b2e684bb48ea0;http://pathwaycommons.org/pc12/Control_c52c98d7904e5e4a8649fa72b25d4a43
CHEBI:3766	chemical-affects	HTR1D	DrugBank			http://pathwaycommons.org/pc12/Control_34311ae25ec0e743f5fdc390e6bd58d5;http://pathwaycommons.org/pc12/BiochemicalReaction_79fedf056cd29a4e5c3603c71a9fc958
CHEBI:3766	chemical-affects	HTR1E	DrugBank			http://pathwaycommons.org/pc12/Control_db89c9454e457503622852053058321c;http://pathwaycommons.org/pc12/BiochemicalReaction_e83f4792a9452127ef0447fda1bc6744
CHEBI:3766	chemical-affects	HTR2A	DrugBank			http://pathwaycommons.org/pc12/Control_786811423cca0207f94a8c9dc8282850;http://pathwaycommons.org/pc12/BiochemicalReaction_780815d05db354fe2dd51058f17e8c62
CHEBI:3766	chemical-affects	HTR2C	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_dfc8494fd6e490259ca4f22013068d19;http://pathwaycommons.org/pc12/Control_cea849c9eb33c340d6b2a63ecf087bcd
CHEBI:3766	chemical-affects	HTR3A	DrugBank			http://pathwaycommons.org/pc12/Control_35c098507cd3da6bea640829426105e8;http://pathwaycommons.org/pc12/BiochemicalReaction_169d31aa6fc15da15b0030e40878ad76
CHEBI:3766	chemical-affects	HTR6	DrugBank			http://pathwaycommons.org/pc12/Control_55527789f439a5d54acc48cfa8be61c7;http://pathwaycommons.org/pc12/BiochemicalReaction_3826eac516ddac8acefe5e70597dec13
CHEBI:3766	chemical-affects	HTR7	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_fb80a6a677d2fa782164d98deb234423;http://pathwaycommons.org/pc12/Control_4a2e8470eb60eb202d6a9f5b4d72ba97
CHEBI:3777	chemical-affects	F10	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_badad3c0b4b09fe6b65b9bb69ac809bf;http://pathwaycommons.org/pc12/Control_3ca953e518372243f7891cc34e0946a5
CHEBI:3777	chemical-affects	F3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_2ca2c28549949e86e345da7c7ee15ec3;http://pathwaycommons.org/pc12/Control_924d2cbd6a5de339d9a4c7b898eba4df
CHEBI:3777	chemical-affects	F7	DrugBank			http://pathwaycommons.org/pc12/Control_36374e0441c3923cad657c6e84bf15e9;http://pathwaycommons.org/pc12/BiochemicalReaction_fd41001f8e397d2a3aee61dc545957f8
CHEBI:3777	chemical-affects	GGCX	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_4f87816bb5e4d2f46b95cf541c6d80e6;http://pathwaycommons.org/pc12/Control_faeb173755587f0f88677d20d638c64f
CHEBI:3777	chemical-affects	HPN	DrugBank			http://pathwaycommons.org/pc12/Control_9204d024d8e06c29d3c01a5d412e298c;http://pathwaycommons.org/pc12/BiochemicalReaction_c6db53d30670a5fb6caa763688404ee2
CHEBI:3777	chemical-affects	TFPI	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_d174e49125eaa0b0fa9ff5a6ad7af01f;http://pathwaycommons.org/pc12/Control_b3bde1c8592c56800405a446c91da379
CHEBI:37788	chemical-affects	HCK	DrugBank			http://pathwaycommons.org/pc12/Control_2f7c957732174a636d8c81e4ea19e2ab;http://pathwaycommons.org/pc12/BiochemicalReaction_a4e3c80865ddec807d49c3a700927323
CHEBI:37788	chemical-affects	KIT	DrugBank			http://pathwaycommons.org/pc12/Control_86645dbdc028b99ba431336cebe92bc0;http://pathwaycommons.org/pc12/BiochemicalReaction_3d5ca4927ec9686eb7622da697932291
CHEBI:37788	chemical-affects	SRC	DrugBank			http://pathwaycommons.org/pc12/Control_4053aeab86fcbbf78a87c993a9cd0b98;http://pathwaycommons.org/pc12/BiochemicalReaction_87961626a5dd98132ed5324f6bc9bfe6
CHEBI:37845	chemical-affects	GHR	DrugBank			http://pathwaycommons.org/pc12/Control_a1a0cb303b348a127c95272d0fc751bb;http://pathwaycommons.org/pc12/BiochemicalReaction_8bf7a75729bb276f5bc0433d05a205aa
CHEBI:37845	chemical-affects	PRLR	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_43af7a6a27f8c6c0c523da0e6a74ef8c;http://pathwaycommons.org/pc12/Control_2ba6660de79341ef92120a4162d3be3b
CHEBI:37931	chemical-affects	AR	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_dd2484f4743801445369e9c4feba7e49;http://pathwaycommons.org/pc12/Control_76bdeb34a8a2cdb427d56efee52a772b
CHEBI:37937	chemical-affects	ADRA2A	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_2612a1ef41ae12d1e9aa263254b2de30;http://pathwaycommons.org/pc12/Control_240e82a55fb3bb16f38e81802f62b8dc
CHEBI:37937	chemical-affects	ADRA2B	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_850ce157f78c91b70416ca9c69c06923;http://pathwaycommons.org/pc12/Control_240e82a55fb3bb16f38e81802f62b8dc
CHEBI:37937	chemical-affects	ADRA2C	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_ed9c053bea47bb85f3c7b0a79b32edcf;http://pathwaycommons.org/pc12/Control_240e82a55fb3bb16f38e81802f62b8dc
CHEBI:37937	chemical-affects	ADRB1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_fdc8632b82186154daef802d046d5720;http://pathwaycommons.org/pc12/Control_cafbc5b0e7b8528bd4157d24b5ffee8f
